ID,Title,Price,URL,MapAndAttrs,PostingBody,ImageCount,ImageFileName
7830452811,,"$17,000",https://washingtondc.craigslist.org/nva/cto/d/fairfax-jeep-wrangler-sahara-4x4-for/7830452811.html,"11220 James Swart Cir, 2015 jeep wrangler sahara 4x4 condition: like new cylinders: 6 cylinders drive: 4wd fuel: gas odometer: 97,500 paint color: blue title status: clean transmission: automatic type: SUV delivery available","- automatic (tiptronic), and has 4WD - clean title - car is in amazing condition, like new! ***You can check it yourself*** - 2015 model, girl owned since 2016 - includes BOTH: HARD TOP and SOFT TOP - clean engine, never had any transmission issues, battery is changed as of last year 2024 MODIFIED/ADDED/NEW: - new rims and tires changed last year 2024 (35 inch BFGoodrich All Terrain K02's and XD series) 265/70/r18 - metal front and rear bumper - red calipers - ""angry birds"" headlights cover - LED headlights and fog lights - tinted windows - gas tank cover - bullet antenna - black cowl body armor cover - interior light changed to white bulbs GIVE AWAY WITH PURCHASE: - both HARD TOP and SOFT TOP - grab handles (have 2 installed, have 2 extras) - Old (factory) rims (still have them at home) - Jeep custom fit sunshade - touch-up paint / corrector paint - will give also a bag of ducks (jeep community understand this!)",1,7830452811
7829908505,,"$40,500",https://washingtondc.craigslist.org/nva/cto/d/lorton-2023-toyota-highlander-xle-hybrid/7829908505.html,"2023 toyota highlander condition: excellent cylinders: 4 cylinders drive: 4wd fuel: hybrid odometer: 36,500 paint color: black title status: clean transmission: automatic type: SUV","Clean inside and outside, scratch & dent free, Very well taken care of, VA inspected. Note) Scammers wouldn't be responded.",1,7829908505
7830646028,,"$55,000",https://washingtondc.craigslist.org/nva/cto/d/reston-2020-trd-pro-tundra/7830646028.html,"google map  2020 toyota tundra trd pro condition: excellent cylinders: 8 cylinders fuel: gas odometer: 53,000 paint color: green title status: clean transmission: automatic type: pickup","Fully loaded TRD Pro in the limited OD Green, bed lined, running boards and well maintained.",1,7830646028
7828723745,,"$7,850",https://washingtondc.craigslist.org/nva/ctd/d/alexandria-2011-toyota-camry-le-106k/7828723745.html,"3120 COLVIN ST near DUKE ST AND SWEELY 2011 TOYOTA CAMRY LE condition: excellent cylinders: 4 cylinders drive: fwd fuel: gas odometer: 106,979 paint color: black title status: clean transmission: automatic type: sedan more ads by this seller","ENGINE: 4 CYLINDER TRANSMISSION: AUTOMATIC BODY STYLE: 4 DOOR MILES:106K CARFAX CERTIFIED , NEW VIRGINIA STATE INSPECTION, NEW VIRGINIA STATE EMISSION, CLEAN INSIDE,NEW BRAKES, AC , EXCELLENT CAR FOR FIRST TIMER OR GOOD COMMUTER CAR WITH GAS SAVER, POWER DOOR, POWER LOCK, POWER WINDOW,NEW BRAKES NEW SHOCKS, CRUISE CONTROL, CD, WE ARE LOCATED IN ALEXANDRIA DOING BUSINESS SINCE 1996 WE ARE LOCATED IN FRONT OF GIANT FOOD STORE RIGHT BEHIND CVS PLEASE CALL BRUCE ANYTIME AT 703-869-6651 VA DLR PROCESSING FEE IS $125 A&B AUTO 3120 COLVIN ST ALEX, VA 22314",1,7828723745
7830802631,,"$7,995",https://washingtondc.craigslist.org/nva/ctd/d/alexandria-2010-toyota-corolla-le-91k/7830802631.html,"3120 COLVIN ST near DUKE ST AND SWEELY 2010 toyota corolla le condition: excellent cylinders: 4 cylinders drive: fwd fuel: gas odometer: 91,676 paint color: grey title status: clean transmission: automatic type: sedan more ads by this seller","ENGINE:4 CYLINDER TRANSMISSION: AUTOMATIC BODY STYLE: 4 DOOR MILES:91K CARFAX CERTIFIED, NEW VIRGINIA STATE INSPECTION, NEW VIRGINIA STATE EMISSION,LIKE LIKE NEW TIRES, CLEAN INSIDE AND OUTSIDE, AC ICE COLD, POWER DOOR, POWER LOCK, POWER WINDOW, CRUISE CONTROL,EXCELLENT CAR FOR FIRST TIMER OR GOOD COMMUTER CAR WITH GAS SAVER, CD, WE ARE LOCATED IN ALEXANDRIA DOING BUSINESS SINCE 1996 WE ARE LOCATED IN FRONT OF GIANT FOOD STORE RIGHT BEHIND CVS PLEASE CALL BRUCE ANYTIME AT 703-869-6651 VA DLR PROCESSING FEE IS $125 A&B AUTO 3120 COLVIN ST ALEX, VA 22314",1,7830802631
7830394307,,"$44,258",https://washingtondc.craigslist.org/nva/ctd/d/annandale-2019-toyota-sequoia-4x4-4wd/7830394307.html,"google map  2019 Toyota Sequoia VIN: 5TDDY5G14KS172294 condition: excellent cylinders: 8 cylinders drive: 4wd fuel: gas odometer: 71,024 paint color: blue title status: clean transmission: automatic type: SUV more ads by this seller","Please Read ° Please Call ° Please Confirm ***As the nation's largest automobile retailer, vehicles are often moved from one dealership to another WITHOUT prior notice. We STRONGLY URGE you to call or email to verify availability of any used vehicle prior to coming in. With hundreds of dealerships and thousands of vehicles available nationwide, PLEASE don't waste your time by skipping this simple step. 🚗 STOCK NUMBER: KS172294 ☎ PHONE NUMBER: (571) 601-4316 ✉ Email: https://atmxi.com/CL-QBHQ *(visit this link) Most common questions about this vehicle: Want to confirm availability and current vehicle location? Would you like to have the most updated Carfax sent to you? We can send specific photos of the vehicle to you. Would you like to request service history and maintenance performed? Do you want to schedule an appointment for a test drive ? Want more information about financing , like rates, terms, and payments? Want to get pre-approved ? Would you like us to reserve or hold this vehicle for you? Want to know more about potential home delivery options? Do you have questions about trading in your vehicle ? Have specific questions about this vehicle that we can answer? Get these Questions answered by calling 📲 (571) 601-4316 OR: VISIT THIS LINK: https://atmxi.com/CL-QBHQ Why Buy From Us? 🔑 Well buy your car, no purchase necessary 🔑 Mega selection of over 100,000 new & used vehicles online 🔑 No-hassle financing 🔑 Little to No Money Down in Many Instances 🔑 1Price used vehicles, no haggle, no pressure 🔑 Used vehicle 5-day return policy WE HAVE HELPED PEOPLE WITH THE FOLLOWING: ✔️ Great Credit ✔️ Bad Credit ✔️ No Credit ✔️ No Co-Signer ✔️ First Time Buyers ✔️ Recent Divorce ✔️ Discharged Bankruptcy ✔️ Multiple Repo's ✔️ Short Job Time ✔️ Foreclosure ✔️ Child Support ✔️ Student Loans ✔️ Negative Equity -------------------------------------------------------------- AutoNation ✴ ✴ ✴ America's Largest Automotive Retailer 📲 (571) 601-4316 -------------------------------------------------------------- ⛔ Please Read, Please Call, Please Confirm ⛔ ⚠️ As the nation's largest automobile retailer, vehicles are often moved from one dealership to another WITHOUT prior notice. We STRONGLY URGE you to call or email to verify availability of any used vehicle prior to coming in. With hundreds of dealerships and thousands of vehicles available nationwide, PLEASE don't waste your time by skipping this simple step. ⚠️ ↪ You can immediately confirm availability of this vehicle by calling 📲 (571) 601-4316 using this stock number: KS172294 VEHICLE SPECIFICATIONS YEAR: 2019 STOCK #: KS172294 MAKE: Toyota MODEL: Sequoia VIN: 5TDDY5G14KS172294 TRIM: Platinum MILEAGE: 71,024 COLOR: Shoreline Blue Pearl / Graphite BODY: SUV TRANS: Automatic AD ID: DD4FE4605056A981 ENGINE: 5.7 L 8 Cyl FUEL: Gasoline DRIVE: 4WD MPG: 13 City / 17 Hwy 📲 (571) 601-4316 Stock Number: KS172294 🚗 Subject to prior sale. Call to confirm availability. Visit this link to see more images plus all other inventory we have available: https://atmxi.com/CL-QBHQ AutoNation Toyota Leesburg Ask for: Sales Department ☎ (571) 601-4316 Leesburg, VA 20175 Frequently Asked Questions Do I really need to call first, can I just take my chances and hope the vehicle is there? If youre seeing this ad, it is likely that the vehicle IS for sale within the Autonation network. Our intent is to prevent you from showing up after the vehicle has been moved. Give us a call, let us physically touch it and confirm its availability. Well provide the local dealership name and address so that you dont waste your time. This post is almost 30 days old. Surely you don't still have this vehicle, do you? If the post still has a phone number, we almost certainly still have the vehicle at one of your local Autonation dealerships. Simply dial the number above and we'll be happy to point you to the correct store. We may even bring the vehicle to a store near you. You say you help people with less than perfect credit, are you a Buy Here - Pay Here lot? No. We are not a buy here - pay here lot. However, because we are the largest retailer of New and Used vehicles in the U.S. we have access to banks and credit unions that can be a tremendous benefit to extremely challenged credit. Can I really secure financing with zero down payment? Many customers actually take delivery without a checkbook or credit card. While this isn't a possibility in every situation, it is often an option when transacting with an Autonation dealership. Do you take trade-ins? Yes. We need to buy cars from customers every day because of the huge demand in the used vehicle market. It isn't necessary for you to buy a vehicle either. We'd love to purchase your vehicle regardless of age or mileage in most cases. What if I want to trade in my vehicle but still owe more than it's worth. This is another very common situation that usually won't prevent you from trading your vehicle and taking delivery of your next New or PreOwned vehicle. Are you guys really 1price? Won't you negotiate? We've found that every single customer wants our bottom-line best price up front. Imagine going to a dealership and telling them ""don't tell me your best price, instead, keep going back and forth to your manager and waste as much of my time as possible, until we finally find your best price, and then try to guilt me into buying because you spent so much time with me"". If that's actually what you want, you may need help. We put our bottom line lowest price on every pre-owned vehicle and then let you decide if, and when you want to buy it. No pressure. So, I like this vehicle I'm looking at, but I'd rather not talk to anyone yet. What do I do? COPY AND PASTE the link and in this ad, and find the CONTACT US tab on the right side of the Showroom Page. Just ask ""Where might I see this vehicle?"". Someone will respond promptly. I think this vehicle might be the one for me, but I live several hours away. Can I prevent someone else from buying it before I get there? Yes. We have very simple process for this very common situation. Just give us a call. As America's Largest Automotive Retailer we have thousands of other vehicles, including many others that may be identical to this one. Use the link below to view inventory from this and other nearby dealerships. http://atmxi.com/inventory/5075 Description: * Sun/Moonroof * Leather Seats * Navigation System * 3rd Row Seat * All-Weather Floor Liner Package * Cargo Cover * Rear Spoiler * Cooled Front Seat(S) * 50 State Emissions * Graphite; Perforated Leather Seat Trim * Shoreline Blue PearlThis vehicle includes a Money-Back Guarantee* and passed our precise inspection process. Best of all the price you see is the price you pay. No haggling. No back and forth. No pressure. And this price is so good it is guaranteed. *Money-Back Guarantee is valid for 5 days or 250 miles, whichever comes first. Subject to certain terms and conditions. See store for details. Some restrictions apply.TOYOTA CERTIFIED 100K MILE WARRANTY * * CLEAN CARFAX * * AUTONATION IS A HAGGLE FREE / ONE PRICE DEALERSHIP * * WE OFFER OUR BEST PRICE UP FRONT TO ELIMINATE THE STRESS OFTEN ASSOCIATED WITH PURCHASING AT DEALERSHIPS * * WE WOULD LIKE TO HELP YOU BUY A CAR * * NOT JUST SELL YOU ONE * * TOYOTA CERTIFIED BUMPER TO BUMPER WARRANTY * * 7 YR / 100K MILE POWERTRAIN COVERAGE * * CALL NOW TO SCHEDULE A TEST DRIVE BEFORE IT SELLS * * AN APPOINTMENT WILL GUARANTEE THE BEST USE OF YOUR VALUABLE TIME AND ENSURE YOU RECEIVE THE BEST POSSIBLE SERVICE Accessories & color may vary. Dealer not responsible for errors or omissions. New vehicle pricing may already include applicable manufacturer incentives which may expire at any time & are subject to incentive qualification criteria & requirements. Manufacturer incentive data & vehicle features is provided by third parties & believed to be accurate as of the time of publication. Please contact the store by email or phone for details & availability of incentives. Sales tax or other taxes, tag, title, registration fees, government fees, not included. $899 Dealer Processing Fee not included in quoted price. Pre-owned vehicle Money-Back Guarantee is valid for 5 days or 250 miles, whichever comes first. Subject to certain terms and conditions. See store for details. Some restrictions apply. Vehicles may have unrepaired safety recalls. You can check recall status by VIN, at www.safercar.gov. Powered by Automoxie.com",1,7830394307
7830891100,,"$8,991",https://washingtondc.craigslist.org/nva/ctd/d/annandale-2010-ford-escape-limited-suv/7830891100.html,"google map  2010 Ford Escape Limited VIN: 1FMCU0EG3AKC23903 condition: excellent cylinders: 6 cylinders drive: fwd fuel: gas odometer: 99,954 paint color: red title status: clean transmission: automatic type: SUV more ads by this seller","Please Read ° Please Call ° Please Confirm ***As the nation's largest automobile retailer, vehicles are often moved from one dealership to another WITHOUT prior notice. We STRONGLY URGE you to call or email to verify availability of any used vehicle prior to coming in. With hundreds of dealerships and thousands of vehicles available nationwide, PLEASE don't waste your time by skipping this simple step. 🚗 STOCK NUMBER: AKC23903 ☎ PHONE NUMBER: (571) 449-2081 ✉ Email: https://atmxi.com/CL-QCQG *(visit this link) Most common questions about this vehicle: Want to confirm availability and current vehicle location? Would you like to have the most updated Carfax sent to you? We can send specific photos of the vehicle to you. Would you like to request service history and maintenance performed? Do you want to schedule an appointment for a test drive ? Want more information about financing , like rates, terms, and payments? Want to get pre-approved ? Would you like us to reserve or hold this vehicle for you? Want to know more about potential home delivery options? Do you have questions about trading in your vehicle ? Have specific questions about this vehicle that we can answer? Get these Questions answered by calling 📲 (571) 449-2081 OR: VISIT THIS LINK: https://atmxi.com/CL-QCQG Why Buy From Us? 🔑 Well buy your car, no purchase necessary 🔑 Mega selection of over 100,000 new & used vehicles online 🔑 No-hassle financing 🔑 Little to No Money Down in Many Instances 🔑 1Price used vehicles, no haggle, no pressure 🔑 Used vehicle 5-day return policy WE HAVE HELPED PEOPLE WITH THE FOLLOWING: ✔️ Great Credit ✔️ Bad Credit ✔️ No Credit ✔️ No Co-Signer ✔️ First Time Buyers ✔️ Recent Divorce ✔️ Discharged Bankruptcy ✔️ Multiple Repo's ✔️ Short Job Time ✔️ Foreclosure ✔️ Child Support ✔️ Student Loans ✔️ Negative Equity -------------------------------------------------------------- AutoNation ✴ ✴ ✴ America's Largest Automotive Retailer 📲 (571) 449-2081 -------------------------------------------------------------- ⛔ Please Read, Please Call, Please Confirm ⛔ ⚠️ As the nation's largest automobile retailer, vehicles are often moved from one dealership to another WITHOUT prior notice. We STRONGLY URGE you to call or email to verify availability of any used vehicle prior to coming in. With hundreds of dealerships and thousands of vehicles available nationwide, PLEASE don't waste your time by skipping this simple step. ⚠️ ↪ You can immediately confirm availability of this vehicle by calling 📲 (571) 449-2081 using this stock number: AKC23903 VEHICLE SPECIFICATIONS YEAR: 2010 STOCK #: AKC23903 MAKE: Ford MODEL: Escape VIN: 1FMCU0EG3AKC23903 TRIM: Limited MILEAGE: 99,954 COLOR: Sangria Red Metallic / Charcoal Black BODY: SUV TRANS: Automatic AD ID: 3B3B879B5056A981 ENGINE: 3.0L 6 Cyl FUEL: Flex Fuel DRIVE: FWD MPG: 19 City / 25 Hwy 📲 (571) 449-2081 Stock Number: AKC23903 🚗 Subject to prior sale. Call to confirm availability. Visit this link to see more images plus all other inventory we have available: https://atmxi.com/CL-QCQG AutoNation Honda Dulles Ask for: Sales Department ☎ (571) 449-2081 Sterling, VA 20166 Frequently Asked Questions Do I really need to call first, can I just take my chances and hope the vehicle is there? If youre seeing this ad, it is likely that the vehicle IS for sale within the Autonation network. Our intent is to prevent you from showing up after the vehicle has been moved. Give us a call, let us physically touch it and confirm its availability. Well provide the local dealership name and address so that you dont waste your time. This post is almost 30 days old. Surely you don't still have this vehicle, do you? If the post still has a phone number, we almost certainly still have the vehicle at one of your local Autonation dealerships. Simply dial the number above and we'll be happy to point you to the correct store. We may even bring the vehicle to a store near you. You say you help people with less than perfect credit, are you a Buy Here - Pay Here lot? No. We are not a buy here - pay here lot. However, because we are the largest retailer of New and Used vehicles in the U.S. we have access to banks and credit unions that can be a tremendous benefit to extremely challenged credit. Can I really secure financing with zero down payment? Many customers actually take delivery without a checkbook or credit card. While this isn't a possibility in every situation, it is often an option when transacting with an Autonation dealership. Do you take trade-ins? Yes. We need to buy cars from customers every day because of the huge demand in the used vehicle market. It isn't necessary for you to buy a vehicle either. We'd love to purchase your vehicle regardless of age or mileage in most cases. What if I want to trade in my vehicle but still owe more than it's worth. This is another very common situation that usually won't prevent you from trading your vehicle and taking delivery of your next New or PreOwned vehicle. Are you guys really 1price? Won't you negotiate? We've found that every single customer wants our bottom-line best price up front. Imagine going to a dealership and telling them ""don't tell me your best price, instead, keep going back and forth to your manager and waste as much of my time as possible, until we finally find your best price, and then try to guilt me into buying because you spent so much time with me"". If that's actually what you want, you may need help. We put our bottom line lowest price on every pre-owned vehicle and then let you decide if, and when you want to buy it. No pressure. So, I like this vehicle I'm looking at, but I'd rather not talk to anyone yet. What do I do? COPY AND PASTE the link and in this ad, and find the CONTACT US tab on the right side of the Showroom Page. Just ask ""Where might I see this vehicle?"". Someone will respond promptly. I think this vehicle might be the one for me, but I live several hours away. Can I prevent someone else from buying it before I get there? Yes. We have very simple process for this very common situation. Just give us a call. As America's Largest Automotive Retailer we have thousands of other vehicles, including many others that may be identical to this one. Use the link below to view inventory from this and other nearby dealerships. http://atmxi.com/inventory/5066 Description: The following items have been reconditioned on this vehicle: new brakes! * 3.0L V6 Flex Fuel Engine * Leather Seats * Charcoal Black; Leather Bucket Seats * Sangria Red MetallicThis vehicle includes a Money-Back Guarantee* and passed our precise inspection process. Best of all the price you see is the price you pay. No haggling. No back and forth. No pressure. And this price is so good it is guaranteed. *Money-Back Guarantee is valid for 5 days or 250 miles, whichever comes first. Subject to certain terms and conditions. See store for details. Some restrictions apply. Accessories & color may vary. Dealer not responsible for errors or omissions. New vehicle pricing may already include applicable manufacturer incentives which may expire at any time & are subject to incentive qualification criteria & requirements. Manufacturer incentive data & vehicle features is provided by third parties & believed to be accurate as of the time of publication. Please contact the store by email or phone for details & availability of incentives. Sales tax or other taxes, tag, title, registration fees, government fees, not included. $899 Dealer Processing Fee not included in quoted price. Pre-owned vehicle Money-Back Guarantee is valid for 5 days or 250 miles, whichever comes first. Subject to certain terms and conditions. See store for details. Some restrictions apply. Vehicles may have unrepaired safety recalls. You can check recall status by VIN, at www.safercar.gov. Powered by Automoxie.com",1,7830891100
7829232479,,"$5,000",https://washingtondc.craigslist.org/mld/cto/d/temple-hills-2014-chevy-equinox-ls-95k/7829232479.html,"2014 chevy equinox ls condition: good cylinders: 4 cylinders drive: fwd fuel: gas odometer: 95,624 paint color: black title status: clean transmission: automatic type: SUV","2014 Chevy Equinox 95k miles Runs and drive great , well maintained 2.4L engine Automatic transmission Black cloth interior 17"" Alloy wheels Cold AC and lots more. $5,000 Firm w/o MD INSPECTION $5,000 Firm. Or $5,600 w/ Md INSPECTION Price may change at any time . ⬆️ If you're interested please give me a call at show contact info",1,7829232479
7829256818,,"$9,000",https://washingtondc.craigslist.org/mld/cto/d/capitol-heights-2012-toyota-camry-v6-35/7829256818.html,"2012 toyota camry se v6 3.5 L condition: excellent cylinders: 6 cylinders drive: fwd fuel: gas odometer: 112,405 paint color: grey title status: clean transmission: automatic type: sedan","2012 Toyota camry se v6 3.5 litre, odo 112401.Very clean, excellent condition no accidents. Clean Title. Fully loaded leather interior, two front Seats fully powered with heat warmers. GPS navigation system, entune satellite radio with backup camera and sunroof. Se body style with sport suspension. Just to name a few of its features. CAR IS FULLY LOADED. Serious buyers can reach me @ show contact info",1,7829256818
7830774487,,"$44,500",https://washingtondc.craigslist.org/nva/cto/d/arlington-2020-jeep-wrangler-rubicon/7830774487.html,"2020 Jeep Wrangler Unlimited Rubicon VIN: 1C4HJXFG7LW144286 condition: excellent cylinders: 6 cylinders drive: 4wd fuel: gas odometer: 26,500 paint color: black title status: clean transmission: automatic type: SUV","This is one of the nicest Rubicon's you will see. Has only 26k miles and is absolutely stunning inside and out. A Texas owned example with zero rust, lots of factory added options, and some modifications. Modifications: Rough Country Lift (2.5 Inch) 22 inch FUEL Contra D643 Wheels 35 inch NITTO Ridge Grappler Tires AMP Research Power Side Steps Front End and Fender Flare PPF Full Body Ceramic Coating Ceramic Window Tints Hard Top Sound Dampening Headliner Factory Options: Remote Start Tru-Lok Front and Rear DANA Axles Tow Package LED Lighting Package Black Leather Trimmed Bucket Seats Leather Wrapped Steering Wheel and Shift Knob Body Matched 3 Piece Hard Top and Fender Flares Park Assist and Blind Spot Monitors Uconnect with 8.4 Inch Display, Apple Car Play, Android Auto, Back Up Cam, Navigation, SIRIUS, HD Radio, and Bluetooth Audio VIN: 1C4HJXFG7LW144286 Location: Arlington, VA Title: Clean, No Liens",1,7830774487
7829804223,,"$16,990",https://washingtondc.craigslist.org/nva/ctd/d/annandale-2018-subaru-impreza-awd-all/7829804223.html,"google map  2018 Subaru Impreza VIN: 4S3GTAT62J3704132 condition: excellent cylinders: 4 cylinders drive: 4wd fuel: gas odometer: 63,578 title status: clean transmission: automatic type: hatchback more ads by this seller","Please Read ° Please Call ° Please Confirm ***As the nation's largest automobile retailer, vehicles are often moved from one dealership to another WITHOUT prior notice. We STRONGLY URGE you to call or email to verify availability of any used vehicle prior to coming in. With hundreds of dealerships and thousands of vehicles available nationwide, PLEASE don't waste your time by skipping this simple step. 🚗 STOCK NUMBER: J3704132 ☎ PHONE NUMBER: (571) 449-2081 ✉ Email: https://atmxi.com/CL-QAwB *(visit this link) Most common questions about this vehicle: Want to confirm availability and current vehicle location? Would you like to have the most updated Carfax sent to you? We can send specific photos of the vehicle to you. Would you like to request service history and maintenance performed? Do you want to schedule an appointment for a test drive ? Want more information about financing , like rates, terms, and payments? Want to get pre-approved ? Would you like us to reserve or hold this vehicle for you? Want to know more about potential home delivery options? Do you have questions about trading in your vehicle ? Have specific questions about this vehicle that we can answer? Get these Questions answered by calling 📲 (571) 449-2081 OR: VISIT THIS LINK: https://atmxi.com/CL-QAwB Why Buy From Us? 🔑 Well buy your car, no purchase necessary 🔑 Mega selection of over 100,000 new & used vehicles online 🔑 No-hassle financing 🔑 Little to No Money Down in Many Instances 🔑 1Price used vehicles, no haggle, no pressure 🔑 Used vehicle 5-day return policy WE HAVE HELPED PEOPLE WITH THE FOLLOWING: ✔️ Great Credit ✔️ Bad Credit ✔️ No Credit ✔️ No Co-Signer ✔️ First Time Buyers ✔️ Recent Divorce ✔️ Discharged Bankruptcy ✔️ Multiple Repo's ✔️ Short Job Time ✔️ Foreclosure ✔️ Child Support ✔️ Student Loans ✔️ Negative Equity -------------------------------------------------------------- AutoNation ✴ ✴ ✴ America's Largest Automotive Retailer 📲 (571) 449-2081 -------------------------------------------------------------- ⛔ Please Read, Please Call, Please Confirm ⛔ ⚠️ As the nation's largest automobile retailer, vehicles are often moved from one dealership to another WITHOUT prior notice. We STRONGLY URGE you to call or email to verify availability of any used vehicle prior to coming in. With hundreds of dealerships and thousands of vehicles available nationwide, PLEASE don't waste your time by skipping this simple step. ⚠️ ↪ You can immediately confirm availability of this vehicle by calling 📲 (571) 449-2081 using this stock number: J3704132 VEHICLE SPECIFICATIONS YEAR: 2018 STOCK #: J3704132 MAKE: Subaru MODEL: Impreza VIN: 4S3GTAT62J3704132 TRIM: Limited MILEAGE: 63,578 COLOR: Magnetite Gray Metallic / Black BODY: Hatchback TRANS: Variable AD ID: 75578D515056A981 ENGINE: 2.0 L 4 Cyl FUEL: Gasoline DRIVE: AWD MPG: 28 City / 37 Hwy 📲 (571) 449-2081 Stock Number: J3704132 🚗 Subject to prior sale. Call to confirm availability. Visit this link to see more images plus all other inventory we have available: https://atmxi.com/CL-QAwB AutoNation Honda Dulles Ask for: Sales Department ☎ (571) 449-2081 Sterling, VA 20166 Frequently Asked Questions Do I really need to call first, can I just take my chances and hope the vehicle is there? If youre seeing this ad, it is likely that the vehicle IS for sale within the Autonation network. Our intent is to prevent you from showing up after the vehicle has been moved. Give us a call, let us physically touch it and confirm its availability. Well provide the local dealership name and address so that you dont waste your time. This post is almost 30 days old. Surely you don't still have this vehicle, do you? If the post still has a phone number, we almost certainly still have the vehicle at one of your local Autonation dealerships. Simply dial the number above and we'll be happy to point you to the correct store. We may even bring the vehicle to a store near you. You say you help people with less than perfect credit, are you a Buy Here - Pay Here lot? No. We are not a buy here - pay here lot. However, because we are the largest retailer of New and Used vehicles in the U.S. we have access to banks and credit unions that can be a tremendous benefit to extremely challenged credit. Can I really secure financing with zero down payment? Many customers actually take delivery without a checkbook or credit card. While this isn't a possibility in every situation, it is often an option when transacting with an Autonation dealership. Do you take trade-ins? Yes. We need to buy cars from customers every day because of the huge demand in the used vehicle market. It isn't necessary for you to buy a vehicle either. We'd love to purchase your vehicle regardless of age or mileage in most cases. What if I want to trade in my vehicle but still owe more than it's worth. This is another very common situation that usually won't prevent you from trading your vehicle and taking delivery of your next New or PreOwned vehicle. Are you guys really 1price? Won't you negotiate? We've found that every single customer wants our bottom-line best price up front. Imagine going to a dealership and telling them ""don't tell me your best price, instead, keep going back and forth to your manager and waste as much of my time as possible, until we finally find your best price, and then try to guilt me into buying because you spent so much time with me"". If that's actually what you want, you may need help. We put our bottom line lowest price on every pre-owned vehicle and then let you decide if, and when you want to buy it. No pressure. So, I like this vehicle I'm looking at, but I'd rather not talk to anyone yet. What do I do? COPY AND PASTE the link and in this ad, and find the CONTACT US tab on the right side of the Showroom Page. Just ask ""Where might I see this vehicle?"". Someone will respond promptly. I think this vehicle might be the one for me, but I live several hours away. Can I prevent someone else from buying it before I get there? Yes. We have very simple process for this very common situation. Just give us a call. As America's Largest Automotive Retailer we have thousands of other vehicles, including many others that may be identical to this one. Use the link below to view inventory from this and other nearby dealerships. http://atmxi.com/inventory/5066 Description: * Eyesight & Moonroof & Bsd & Rcta * Exterior & Interior Auto Dimming Hl Mirrors * Sun/Moonroof * Leather Seats * Splash Guards * Rear Bumper Applique * All Weather Floor Mats * Cargo Tray * Lane Keeping Assist * Cargo Net * Keyless Start * Rear Spoiler * Black; Black Leather-Trimmed Upholstery * Magnetite Gray MetallicThis vehicle includes a Money-Back Guarantee* and passed our precise inspection process. Best of all the price you see is the price you pay. No haggling. No back and forth. No pressure. And this price is so good it is guaranteed. *Money-Back Guarantee is valid for 5 days or 250 miles, whichever comes first. Subject to certain terms and conditions. See store for details. Some restrictions apply.It has been inspected, detailed, and ready for a new driveway to call home. AutoNation has a Haggle-free, one-price on every preowned vehicle. We offer our best price upfront to eliminate the stress often associated with purchasing from a dealership. We want to help you buy a car, not just sell you one. We performed an industry-leading AutoNation 125-point inspection and provide a 90-day / 4,000-mile warranty. We also have a 5-day / 250-mile, no-questions-asked Money Back Guarantee. Call now to schedule your test drive. Accessories & color may vary. Dealer not responsible for errors or omissions. New vehicle pricing may already include applicable manufacturer incentives which may expire at any time & are subject to incentive qualification criteria & requirements. Manufacturer incentive data & vehicle features is provided by third parties & believed to be accurate as of the time of publication. Please contact the store by email or phone for details & availability of incentives. Sales tax or other taxes, tag, title, registration fees, government fees, not included. $899 Dealer Processing Fee not included in quoted price. Pre-owned vehicle Money-Back Guarantee is valid for 5 days or 250 miles, whichever comes first. Subject to certain terms and conditions. See store for details. Some restrictions apply. Vehicles may have unrepaired safety recalls. You can check recall status by VIN, at www.safercar.gov. Powered by Automoxie.com",1,7829804223
7829308353,,"$5,800",https://washingtondc.craigslist.org/nva/cto/d/chantilly-2013-nissan-rogue/7829308353.html,"9525 Braddock rd 2013 Nissan Rogue condition: excellent cylinders: 4 cylinders drive: 4wd fuel: gas odometer: 134,000 paint color: black title status: clean transmission: automatic type: SUV","I am selling 2013 Nissan Rogue for only $5800. The car drives and runs great. good engine, 134k mileage, good tires and good brakes. Regular oil change, working radio, CD, and Navigator. Black leather interior, clean title, it has VA state emission and inspection.",1,7829308353
